SID,Name,ISO_TIME,BASIN,SUBBASIN,NATURE
2007272N15251,JULIETTE,29/09/2007 00:00,EP,MM,TS
2007272N17125,LEKIMA,30/09/2007 00:00,WP,MM,TS
2007274N18131,KROSA,01/10/2007 18:00,WP,MM,TS
2007274N28173,HAIYAN,05/10/2007 00:00,WP,MM,TS
2007276N20147,PODUL,05/10/2007 00:00,WP,MM,TS
2007282N19181,LINGLING,11/10/2007 18:00,WP,MM,TS
2007285N30307,NOT_NAMED,11/10/2007 12:00,NA,NA,TS
2007288N15251,KIKO,15/10/2007 00:00,EP,MM,TS
2007291N19148,KAJIKI,19/10/2007 00:00,WP,MM,TS
2007297N18300,NOEL,24/10/2007 00:00,NA,NA,DS
2007298N18136,FAXAI,26/10/2007 00:00,WP,MM,TS
2007306N18133,PEIPAH,03/11/2007 12:00,WP,MM,TS
2007313N16148,TAPAH,12/11/2007 00:00,WP,MM,TS
2007314N10093,SIDR,11/11/2007 09:00,NI,BB,TS
2007315S05095,ARIEL:LEE-ARIEL,11/11/2007 00:00,SI,WA,NR
2007317S11150,GUBA,14/11/2007 00:00,SP,EA,TS
2007322S06075,BONGWE,17/11/2007 12:00,SI,MM,TS
2007323N09128,HAGIBIS,20/11/2007 18:00,WP,MM,TS
2007324N10140,MITAG,20/11/2007 12:00,WP,MM,TS
2007337S12186,DAMAN,03/12/2007 00:00,SP,MM,NR
2007345N18298,OLGA,10/12/2007 12:00,NA,CS,DS
2007346S12073,CELINA,11/12/2007 18:00,SI,MM,TS
2007352S12088,DAMA,17/12/2007 12:00,SI,MM,TS
2007360S10116,MELANIE,27/12/2007 00:00,SI,WA,TS
2007362S13131,HELEN,04/01/2008 00:00,SI,WA,TS
2007363S20043,ELNUS,29/12/2007 06:00,SI,MM,TS
2008008S18184,ELISA,07/01/2008 18:00,SP,MM,NR
2008015S16162,FUNA,15/01/2008 06:00,SP,MM,NR
2008023S10050,FAME,22/01/2008 18:00,SI,MM,TS
2008026S11064,GULA,25/01/2008 18:00,SI,MM,TS
2008026S12179,GENE,26/01/2008 00:00,SP,MM,NR
2008033S11083,HONDO,02/02/2008 12:00,SI,MM,TS
2008037S10055,IVAN,05/02/2008 12:00,SI,MM,TS
2008042S16122,NICHOLAS,11/02/2008 00:00,SI,WA,TS
2008058S15131,OPHELIA,28/02/2008 00:00,SI,WA,TS
2008062S10064,JOKWE,02/03/2008 12:00,SI,MM,TS
2008065S12096,KAMBA,06/03/2008 18:00,SI,MM,TS
2008079S12069,LOLA,18/03/2008 12:00,SI,MM,TS
2008083S12102,PANCHO,23/03/2008 06:00,SI,WA,NR
2008104N08128,NEOGURI,15/04/2008 06:00,WP,MM,TS
2008111S06082,DURGA,22/04/2008 06:00,SI,WA,TS
2008111S08096,ROSIE,20/04/2008 00:00,SI,WA,NR
2008117N11090,NARGIS,27/04/2008 03:00,NI,BB,TS
2008128N07134,RAMMASUN,07/05/2008 18:00,WP,MM,TS
2008135N12116,HALONG,16/05/2008 06:00,WP,MM,TS
2008135N16125,MATMO,15/05/2008 12:00,WP,MM,TS
2008147N10141,NAKRI,27/05/2008 06:00,WP,MM,TS
2008150N10274,ALMA,29/05/2008 00:00,EP,MM,TS
2008152N18273,ARTHUR,31/05/2008 00:00,NA,CS,TS
2008157N16066,NOT_NAMED,05/06/2008 00:00,NI,AS,NR
2008168N22090,NOT_NAMED,16/06/2008 03:00,NI,BB,NR
2008169N08135,FENGSHEN,19/06/2008 00:00,WP,MM,TS
2008179N12252,BORIS,27/06/2008 06:00,EP,MM,TS
2008180N14238,CRISTINA,27/06/2008 18:00,EP,MM,TS
2008184N15254,DOUGLAS,01/07/2008 18:00,EP,MM,TS
2008185N13337,BERTHA,03/07/2008 06:00,NA,NA,TS
2008188N14260,NOT_NAMED,05/07/2008 18:00,EP,MM,TS
2008193N20126,KALMAEGI,15/07/2008 06:00,WP,MM,TS
2008194N11266,ELIDA,11/07/2008 18:00,EP,MM,TS
2008198N10265,FAUSTO,16/07/2008 06:00,EP,MM,TS
2008201N32280,CRISTOBAL,19/07/2008 00:00,NA,NA,TS
2008203N18276,DOLLY,20/07/2008 12:00,NA,CS,TS
2008204N13260,GENEVIEVE,21/07/2008 12:00,EP,MM,TS
2008206N22133,FUNG-WONG,25/07/2008 06:00,WP,MM,TS
2008217N19120,KAMMURI,05/08/2008 00:00,WP,MM,TS
2008217N28273,EDOUARD,03/08/2008 12:00,NA,GM,TS
2008218N10224,KIKA,04/08/2008 12:00,EP,MM,NR
2008220N12250,HERNAN,06/08/2008 12:00,EP,MM,TS
2008223N20086,NOT_NAMED,09/08/2008 12:00,NI,BB,NR
2008223N27151,PHANFONE,10/08/2008 06:00,WP,MM,TS
2008226N22134,VONGFONG,15/08/2008 06:00,WP,MM,TS
2008227N16255,ISELLE,13/08/2008 12:00,EP,MM,TS
2008229N13147,NURI,17/08/2008 18:00,WP,MM,TS
2008229N18293,FAY,15/08/2008 12:00,NA,CS,TS
2008237N18253,JULIO,23/08/2008 12:00,EP,MM,TS
2008238N13293,GUSTAV,25/08/2008 00:00,NA,CS,TS
2008241N19303,HANNA,28/08/2008 00:00,NA,NA,TS
2008245N17323,IKE,01/09/2008 06:00,NA,NA,TS
2008246N12338,JOSEPHINE,02/09/2008 00:00,NA,NA,TS
2008246N19250,KARINA,02/09/2008 06:00,EP,MM,TS
2008251N15256,LOWELL,06/09/2008 12:00,EP,MM,TS
2008252N16128,SINLAKU,08/09/2008 18:00,WP,MM,TS
2008259N20089,NOT_NAMED,15/09/2008 12:00,NI,BB,TS
2008262N16142,HAGUPIT,19/09/2008 12:00,WP,MM,TS
2008268N12140,JANGMI,24/09/2008 12:00,WP,MM,TS
2008269N21290,KYLE,25/09/2008 00:00,NA,NA,TS
2008270N39325,LAURA,26/09/2008 00:00,NA,NA,ET
2008272N08139,HIGOS,02/10/2008 00:00,WP,MM,TS
2008272N15113,MEKKHALA,29/09/2008 00:00,WP,MM,TS
2008275N16245,MARIE,01/10/2008 06:00,EP,MM,TS
2008278N13261,NORBERT,04/10/2008 00:00,EP,MM,TS
2008280N18268,MARCO,06/10/2008 00:00,NA,GM,TS
2008283N12271,ODILE,08/10/2008 12:00,EP,MM,TS
2008286N16323,NANA,12/10/2008 06:00,NA,NA,TS
2008287N15291,OMAR,13/10/2008 06:00,NA,CS,TS
2008289N15277,NOT_NAMED,14/10/2008 12:00,NA,CS,TS
2008290S05071,ASMA,15/10/2008 18:00,SI,MM,TS
2008292N20152,BAVI,19/10/2008 06:00,WP,MM,TS
2008293N09060,NOT_NAMED,19/10/2008 09:00,NI,AS,NR
2008297N12255,NOT_NAMED,23/10/2008 06:00,EP,MM,TS
2008298N16085,RASHMI,25/10/2008 03:00,NI,BB,TS
2008308N08252,POLO,02/11/2008 12:00,EP,MM,TS
2008311N08128,MAYSAK,07/11/2008 06:00,WP,MM,TS
2008311N14278,PALOMA,05/11/2008 18:00,NA,CS,TS
2008317N11089,KHAI-MUK,13/11/2008 12:00,NI,BB,TS
2008319S07086,BERNARD,13/11/2008 12:00,SI,MM,TS
2008320N08122,NOUL,16/11/2008 12:00,WP,MM,TS
2008320N23146,HAISHEN,15/11/2008 18:00,WP,MM,TS
2008323S08089,ANIKA,17/11/2008 18:00,SI,WA,NR
2008329N09082,NISHA,25/11/2008 09:00,NI,BB,TS
2008338N06092,NOT_NAMED,04/12/2008 03:00,NI,BB,TS
2008343N16168,DOLPHIN,12/12/2008 18:00,WP,MM,TS
2008348S10077,CINDA,13/12/2008 06:00,SI,MM,TS
2008350S10129,BILLY,15/12/2008 00:00,SI,WA,NR
2009008S13069,DONGO,07/01/2009 12:00,SI,MM,TS
2009011S16140,CHARLOTTE,10/01/2009 18:00,SP,EA,NR
2009017S15059,ERIC,16/01/2009 12:00,SI,MM,TS
2009017S20043,FANELE,17/01/2009 06:00,SI,MM,TS
2009024S17123,DOMINIC,24/01/2009 00:00,SI,WA,NR
2009025S12177,HETTIE,25/01/2009 00:00,SP,MM,NR
2009031S16147,ELLIE,31/01/2009 06:00,SP,EA,TS
2009032S15071,GAEL,01/02/2009 06:00,SI,MM,TS
2009034S16126,FREDDY,03/02/2009 06:00,SI,WA,NR
2009045S18174,INNIS,13/02/2009 18:00,SP,MM,NR
2009051S11075,HINA,20/02/2009 06:00,SI,MM,TS
2009059S10101,GABRIELLE,28/02/2009 00:00,SI,WA,NR
2009064S13148,HAMISH,05/03/2009 00:00,SP,EA,NR
2009069S19204,JONI,10/03/2009 06:00,SP,MM,TS
2009074S10129,ILSA,15/03/2009 00:00,SI,WA,NR
2009075S18197,KEN,16/03/2009 06:00,SP,MM,TS
2009082S15154,JASPER,23/03/2009 00:00,SP,EA,NR
2009082S16039,IZILDA,22/03/2009 12:00,SI,MM,NR
2009092S15178,LIN,02/04/2009 00:00,SP,MM,NR
2009093S12062,JADE,03/04/2009 12:00,SI,MM,TS
2009104N13088,BIJLI,14/04/2009 09:00,NI,BB,TS
2009107S07133,KIRRILY,17/04/2009 06:00,SI,WA,NR
2009121N13124,KUJIRA,02/05/2009 18:00,WP,MM,TS
2009123N10111,CHAN-HOM,03/05/2009 12:00,WP,MM,TS
2009143N17089,AILA,23/05/2009 06:00,NI,BB,TS
2009147N31285,NOT_NAMED,26/05/2009 18:00,NA,NA,DS
2009164N10131,LINFA,18/06/2009 00:00,WP,MM,TS
2009167N14257,NOT_NAMED,17/06/2009 18:00,EP,MM,DS
2009171N15264,ANDRES,21/06/2009 12:00,EP,MM,TS
2009173N10132,NANGKA,23/06/2009 06:00,WP,MM,TS
2009174N18072,NOT_NAMED,23/06/2009 00:00,NI,AS,NR
2009176N23069,NOT_NAMED,25/06/2009 09:00,NI,AS,NR
2009185N13260,BLANCA,06/07/2009 06:00,EP,MM,TS
2009189N17129,SOUDELOR,11/07/2009 00:00,WP,MM,TS
2009190N09254,CARLOS,10/07/2009 06:00,EP,MM,TS
2009194N11257,DOLORES,14/07/2009 00:00,EP,MM,DS
2009196N14129,MOLAVE,16/07/2009 06:00,WP,MM,TS
2009201N21089,NOT_NAMED,20/07/2009 03:00,NI,BB,NR
2009210N11231,LANA,30/07/2009 12:00,EP,MM,TS
2009213N16130,GONI,03/08/2009 12:00,WP,MM,TS
2009215N10242,FELICIA,03/08/2009 18:00,EP,MM,TS
2009215N13252,ENRIQUE,03/08/2009 18:00,EP,MM,TS
2009215N20133,MORAKOT,03/08/2009 00:00,WP,MM,TS
2009219N19140,ETAU,09/08/2009 06:00,WP,MM,TS
2009220N12246,NOT_NAMED,09/08/2009 00:00,EP,MM,DS
2009221N10201,MAKA,08/08/2009 18:00,EP,CP,NR
2009222N09262,GUILLERMO,12/08/2009 00:00,EP,MM,DS
2009222N14336,ANA,10/08/2009 06:00,NA,NA,DS
2009227N12328,BILL,15/08/2009 06:00,NA,NA,TS
2009228N11163,VAMCO,17/08/2009 18:00,WP,MM,TS
2009228N27277,CLAUDETTE,16/08/2009 06:00,NA,GM,TS
2009233N13230,HILDA,21/08/2009 12:00,EP,MM,DS
2009235N14252,IGNACIO,24/08/2009 18:00,EP,MM,TS
2009238N12189,NOT_NAMED,26/08/2009 06:00,EP,CP,NR
2009238N20151,KROVANH,28/08/2009 12:00,WP,MM,TS
2009238N24290,DANNY,26/08/2009 09:00,NA,NA,TS
2009239N10253,KEVIN,27/08/2009 18:00,EP,MM,DS
2009239N12270,JIMENA,28/08/2009 00:00,EP,MM,DS
2009245N17303,ERIKA,01/09/2009 18:00,NA,NA,TS
2009246N12250,LINDA,06/09/2009 00:00,EP,MM,DS
2009246N18130,DUJUAN,03/09/2009 18:00,WP,MM,TS
2009247N19089,NOT_NAMED,05/09/2009 00:00,NI,BB,TS
2009251N12336,FRED,07/09/2009 18:00,NA,NA,TS
2009251N16118,MUJIGAE,10/09/2009 00:00,WP,MM,TS
2009254N14130,KOPPU,13/09/2009 18:00,WP,MM,TS
2009255N13155,CHOI-WAN,12/09/2009 18:00,WP,MM,TS
2009257N14256,MARTY,15/09/2009 12:00,EP,MM,DS
2009264N13252,NORA,22/09/2009 00:00,EP,MM,DS
2009268N14128,KETSANA,26/09/2009 00:00,WP,MM,TS
2009268N15331,NOT_NAMED,25/09/2009 06:00,NA,NA,DS
2009270N10148,PARMA,29/09/2009 06:00,WP,MM,TS
2009271N15257,OLAF,01/10/2009 12:00,EP,MM,TS
2009271N46317,GRACE,27/09/2009 18:00,NA,NA,ET
2009272N07164,MELOR,30/09/2009 00:00,WP,MM,TS
2009279N15311,HENRI,06/10/2009 00:00,NA,NA,TS
2009281N15144,NEPARTAK,09/10/2009 06:00,WP,MM,TS
2009282N16252,PATRICIA,11/10/2009 18:00,EP,MM,TS
2009287N10154,LUPIT,15/10/2009 12:00,WP,MM,TS
2009288N07267,RICK,15/10/2009 18:00,EP,MM,TS
2009289N12230,NEKI,18/10/2009 18:00,EP,CP,TS
2009299N12153,MIRINAE,27/10/2009 06:00,WP,MM,TS
2009308N11279,IDA,04/11/2009 06:00,NA,CS,TS
2009313N11072,PHYAN,09/11/2009 03:00,NI,AS,NR
2009317S10073,ANJA,13/11/2009 18:00,SI,MM,TS
2009325N06148,NIDA,23/11/2009 12:00,WP,MM,TS
2009325S12066,BONGANI,20/11/2009 12:00,SI,MM,TS
2009337S07096,CLEO,05/12/2009 00:00,SI,MM,TS
2009342S09140,LAURENCE,09/12/2009 06:00,SP,EA,NR
2009344N06085,WARD,10/12/2009 09:00,NI,BB,NR
2009346S07086,DAVID,12/12/2009 12:00,SI,MM,TS
2009346S10172,MICK,12/12/2009 00:00,SP,MM,TS
2010002S09096,EDZANI,04/01/2010 06:00,SI,MM,TS
2010019S11123,MAGDA,18/01/2010 12:00,SI,WA,NR
2010020S14147,NEVILLE,19/01/2010 12:00,SP,EA,NR
2010022S12160,OLGA,21/01/2010 18:00,SP,EA,NR
2010027S14184,NISHA,26/01/2010 12:00,SP,MM,NR
2010029S12177,OLI,29/01/2010 06:00,SP,MM,NR
2010032S20042,FAMI,01/02/2010 06:00,SI,MM,TS
2010038S08194,PAT,06/02/2010 18:00,SP,MM,TS
2010040S11185,RENE,09/02/2010 12:00,SP,MM,NR
2010046S10058,GELANE,15/02/2010 00:00,SI,MM,TS
2010051S06195,SARAH,20/02/2010 00:00,SP,MM,NR
2010066S19050,HUBERT,07/03/2010 06:00,SI,MM,TS
2010067S25317,NOT_NAMED,08/03/2010 00:00,SA,MM,DS
2010069S12188,TOMAS,10/03/2010 00:00,SP,MM,NR
2010070S15168,ULUI,14/03/2010 18:00,SP,MM,TS
2010078N03153,OMAIS,24/03/2010 12:00,WP,MM,TS
2010080S06089,IMANI,20/03/2010 12:00,SI,MM,TS
2010084S09138,PAUL,24/03/2010 12:00,SP,EA,NR
2010091S09093,ROBYN,01/04/2010 00:00,SI,WA,NR
2010110S10118,SEAN,20/04/2010 06:00,SI,WA,NR
2010136N09057,BANDU,19/05/2010 09:00,NI,AS,TS
2010137N10090,LAILA,17/05/2010 06:00,NI,BB,TS
2010143S20035,JOEL,22/05/2010 12:00,SI,MM,TS
2010149N13266,AGATHA,28/05/2010 18:00,EP,MM,DS
2010151N14065,PHET,31/05/2010 06:00,NI,AS,TS
2010166N15255,BLAS,15/06/2010 06:00,EP,MM,DS
2010167N15265,NOT_NAMED,16/06/2010 06:00,EP,MM,TS
2010169N13266,CELIA,18/06/2010 06:00,EP,MM,DS
2010172N08272,DARBY,20/06/2010 12:00,EP,MM,DS
2010176N16278,ALEX,24/06/2010 18:00,NA,CS,DS
2010188N21269,NOT_NAMED,07/07/2010 06:00,NA,GM,DS
2010191N12138,CONSON,12/07/2010 00:00,WP,MM,TS
2010195N14257,NOT_NAMED,14/07/2010 00:00,EP,MM,DS
2010198N15123,CHANTHU,19/07/2010 12:00,WP,MM,TS
2010203N22286,BONNIE,22/07/2010 06:00,NA,NA,TS
2010215N13319,COLIN,02/08/2010 12:00,NA,NA,TS
2010217N15265,ESTELLE,04/08/2010 12:00,EP,MM,DS
2010218N20127,DIANMU,08/08/2010 12:00,WP,MM,TS
2010222N26277,NOT_NAMED,10/08/2010 06:00,NA,GM,DS
2010232N18253,NOT_NAMED,20/08/2010 06:00,EP,MM,TS
2010233N17119,MINDULLE,23/08/2010 00:00,WP,MM,TS
2010234N11329,DANIELLE,21/08/2010 12:00,NA,NA,DS
2010234N14267,FRANK,21/08/2010 18:00,EP,MM,TS
2010236N12341,EARL,24/08/2010 00:00,NA,NA,DS
2010239N15118,LIONROCK,28/08/2010 18:00,WP,MM,TS
2010240N15142,KOMPASU,29/08/2010 18:00,WP,MM,TS
2010241N25125,NAMTHEUN,30/08/2010 12:00,WP,MM,TS
2010242N14318,FIONA,30/08/2010 00:00,NA,NA,DS
2010243N12146,MALOU,04/09/2010 00:00,WP,MM,TS
2010244N12328,GASTON,01/09/2010 00:00,NA,NA,DS
2010246N19251,NOT_NAMED,03/09/2010 00:00,EP,MM,TS
2010247N15266,HERMINE,03/09/2010 18:00,EP,MM,TS
2010249N24125,MERANTI,08/09/2010 18:00,WP,MM,TS
2010251N14337,IGOR,08/09/2010 06:00,NA,NA,TS
2010255N13340,JULIA,12/09/2010 06:00,NA,NA,TS
2010256N17137,FANAPI,15/09/2010 12:00,WP,MM,TS
2010257N16282,KARL,13/09/2010 18:00,NA,CS,DS
2010263N15149,MALAKAS,22/09/2010 00:00,WP,MM,TS
2010263N15328,LISA,20/09/2010 00:00,NA,NA,DS
2010264N20252,GEORGETTE,20/09/2010 12:00,EP,MM,TS
2010267N14285,MATTHEW,23/09/2010 12:00,NA,CS,TS
2010271N19276,NICOLE,28/09/2010 00:00,NA,CS,DS
2010279N22293,OTTO,06/10/2010 06:00,NA,NA,SS
2010280N17085,NOT_NAMED,07/10/2010 03:00,NI,BB,NR
2010284N14278,PAULA,11/10/2010 00:00,NA,CS,TS
2010285N13145,MEGI,13/10/2010 12:00,WP,MM,TS
2010286N18090,NOT_NAMED,13/10/2010 06:00,NI,BB,NR
2010293N16147,CHABA,24/10/2010 18:00,WP,MM,TS
2010293N17093,GIRI,20/10/2010 12:00,NI,BB,TS
2010293N17277,RICHARD,19/10/2010 18:00,NA,CS,DS
2010302N09306,TOMAS,29/10/2010 06:00,NA,NA,TS
2010302N26299,SHARY,28/10/2010 18:00,NA,NA,TS
2010302S08098,ANGGREK,30/10/2010 00:00,SI,WA,TS
2010305N06105,JAL,04/11/2010 00:00,NI,BB,TS
2010331S07089,ABELE,28/11/2010 18:00,SI,MM,TS
2010341N14082,NOT_NAMED,07/12/2010 03:00,NI,BB,NR
2010349S18109,NOT_NAMED,15/12/2010 06:00,SI,WA,NR
2010350N30175,OMEKA,17/12/2010 06:00,EP,CP,ET
2010358S13152,TASHA,24/12/2010 12:00,SP,EA,TS
2010363S15133,NOT_NAMED,29/12/2010 00:00,SI,WA,NR
2011009S15113,VINCE,09/01/2011 06:00,SI,WA,NR
2011010S17169,VANIA,09/01/2011 18:00,SP,MM,NR
2011013S15151,ZELIA,12/01/2011 18:00,SP,EA,NR
2011020S13182,WILMA,20/01/2011 00:00,SP,MM,NR
2011021S16129,BIANCA,21/01/2011 00:00,SI,WA,NR
2011023S16147,ANTHONY,23/01/2011 00:00,SP,EA,TS
2011028S13180,YASI,28/01/2011 00:00,SP,MM,NR
2011033N06083,NOT_NAMED,02/02/2011 09:00,NI,BB,NR
2011034S19199,ZAKA,05/02/2011 00:00,SP,MM,TS
2011038S11062,BINGIZA,07/02/2011 06:00,SI,MM,TS
2011045S14132,CARLOS,14/02/2011 00:00,SI,WA,NR
2011045S16119,DIANNE,14/02/2011 06:00,SI,WA,NR
2011048S14171,ATU,16/02/2011 18:00,SP,MM,NR
2011069S20321,NOT_NAMED,09/03/2011 18:00,SA,MM,DS
2011073S11089,CHERONO,13/03/2011 18:00,SI,MM,TS
2011082S17184,BUNE,23/03/2011 00:00,SP,MM,TS
2011085S09130,NOT_NAMED,29/03/2011 21:00,SI,WA,NR
2011102S11125,ERROL,13/04/2011 18:00,SI,WA,TS
2011102S26048,NOT_NAMED,11/04/2011 12:00,SI,MM,TS
2011126N11129,AERE,07/05/2011 12:00,WP,MM,TS
2011140N08142,SONGDA,21/05/2011 12:00,WP,MM,TS
2011158N11260,ADRIAN,07/06/2011 00:00,EP,MM,DS
2011159N13122,SARIKA,09/06/2011 12:00,WP,MM,TS
2011160N18070,NOT_NAMED,11/06/2011 12:00,NI,AS,TS
2011167N08129,HAIMA,21/06/2011 12:00,WP,MM,TS
2011167N22089,NOT_NAMED,16/06/2011 03:00,NI,BB,NR
2011170N12263,BEATRIZ,18/06/2011 18:00,EP,MM,DS
2011172N11133,MEARI,22/06/2011 00:00,WP,MM,TS
2011179N20267,ARLENE,28/06/2011 06:00,NA,GM,DS
2011188N14261,CALVIN,07/07/2011 00:00,EP,MM,DS
2011192N18158,MA-ON,12/07/2011 00:00,WP,MM,TS
2011195N15134,TOKAGE,15/07/2011 00:00,WP,MM,TS
2011197N31280,BRET,16/07/2011 06:00,NA,NA,DS
2011199N10271,DORA,18/07/2011 00:00,EP,MM,DS
2011201N33301,CINDY,20/07/2011 06:00,NA,NA,TS
2011203N24085,NOT_NAMED,22/07/2011 03:00,NI,BB,NR
2011205N12130,NOCK-TEN,26/07/2011 00:00,WP,MM,TS
2011208N09145,MUIFA,28/07/2011 06:00,WP,MM,TS
2011208N22274,DON,27/07/2011 06:00,NA,CS,TS
2011212N10264,EUGENE,30/07/2011 12:00,EP,MM,DS
2011214N15299,EMILY,02/08/2011 00:00,NA,CS,TS
2011215N24164,MERBOK,03/08/2011 06:00,WP,MM,TS
2011225N26302,GERT,13/08/2011 06:00,NA,NA,DS
2011225N35294,FRANKLIN,12/08/2011 12:00,NA,NA,DS
2011227N12234,FERNANDA,14/08/2011 12:00,EP,MM,DS
2011229N14261,GREG,16/08/2011 18:00,EP,MM,TS
2011231N15278,HARVEY,19/08/2011 00:00,NA,CS,TS
2011233N12129,NANMADOL,23/08/2011 12:00,WP,MM,TS
2011233N15301,IRENE,21/08/2011 00:00,NA,NA,TS
2011236N15143,TALAS,25/08/2011 00:00,WP,MM,TS
2011237N12331,NOT_NAMED,25/08/2011 00:00,NA,NA,TS
2011239N27301,JOSE,26/08/2011 12:00,NA,NA,DS
2011240N10341,KATIA,28/08/2011 00:00,NA,NA,DS
2011243N17259,NOT_NAMED,31/08/2011 00:00,EP,MM,DS
2011244N37296,NOT_NAMED,31/08/2011 12:00,NA,NA,DS
2011245N21150,NORU,03/09/2011 12:00,WP,MM,TS
2011245N27269,LEE,02/09/2011 00:00,NA,GM,TS
2011249N18133,KULAP,07/09/2011 00:00,WP,MM,TS
2011250N12324,MARIA,06/09/2011 18:00,NA,NA,TS
2011250N20266,NATE,06/09/2011 18:00,NA,GM,DS
2011253N20145,ROKE,13/09/2011 06:00,WP,MM,TS
2011257N19154,SONCA,15/09/2011 06:00,WP,MM,TS
2011263N12323,OPHELIA,20/09/2011 06:00,NA,NA,DS
2011264N13264,HILARY,21/09/2011 06:00,EP,MM,TS
2011265N21088,NOT_NAMED,22/09/2011 03:00,NI,BB,NR
2011266N08343,PHILIPPE,23/09/2011 00:00,NA,NA,DS
2011266N13139,NESAT,24/09/2011 00:00,WP,MM,TS
2011267N16111,HAITANG,25/09/2011 00:00,WP,MM,TS
2011270N18139,NALGAE,27/09/2011 18:00,WP,MM,TS
2011278N12248,IRWIN,04/10/2011 18:00,EP,MM,DS
2011279N10257,JOVA,05/10/2011 12:00,EP,MM,DS
2011280N10268,NOT_NAMED,06/10/2011 18:00,EP,MM,DS
2011282N08136,BANYAN,10/10/2011 18:00,WP,MM,TS
2011290N15090,NOT_NAMED,19/10/2011 00:00,NI,BB,TS
2011295N13279,RINA,22/10/2011 00:00,NA,CS,DS
2011302N13062,KEILA,29/10/2011 06:00,NI,AS,NR
2011310N11066,NOT_NAMED,06/11/2011 06:00,NI,AS,NR
2011310N29290,SEAN,06/11/2011 00:00,NA,NA,ET
2011323N09264,KENNETH,18/11/2011 12:00,EP,MM,DS
2011330N06078,NOT_NAMED,26/11/2011 03:00,NI,AS,TS
2011336S06098,ALENGA,02/12/2011 00:00,SI,WA,TS
2011346N03156,WASHI,15/12/2011 06:00,WP,MM,TS
2011352S12157,NOT_NAMED,18/12/2011 00:00,SP,EA,NR
2011355S11135,GRANT,21/12/2011 00:00,SI,WA,NR
2011360N09088,THANE,25/12/2011 12:00,NI,BB,TS
2011361S09095,BENILDE,28/12/2011 12:00,SI,MM,TS
2012006S15043,CHANDA,05/01/2012 12:00,SI,MM,TS
2012009S12118,HEIDI,09/01/2012 06:00,SI,WA,NR
2012010S24049,DANDO,10/01/2012 06:00,SI,MM,SS
2012017S10074,ETHEL,17/01/2012 06:00,SI,MM,TS
2012018S16041,FUNSO,17/01/2012 12:00,SI,MM,TS
2012024S15116,IGGY,23/01/2012 12:00,SI,WA,NR
2012032S15141,JASMINE,31/01/2012 18:00,SP,EA,NR
2012037S17176,CYRIL,05/02/2012 18:00,SP,MM,TS
2012039S14075,GIOVANNA,08/02/2012 06:00,SI,MM,TS
2012042S12110,HILWA,14/02/2012 12:00,SI,MM,TS
2012056S13057,IRINA,25/02/2012 06:00,SI,MM,TS
2012066S10101,JONI:KOJI,05/03/2012 12:00,SI,WA,NR
2012070S17112,LUA,10/03/2012 00:00,SI,WA,NR
2012086N10116,PAKHAR,29/03/2012 12:00,WP,MM,TS
2012092S16166,DAPHNE,01/04/2012 00:00,SP,MM,NR
2012135N10255,ALETTA,13/05/2012 18:00,EP,MM,DS
2012140N33283,ALBERTO,19/05/2012 00:00,NA,NA,DS
2012141N11148,SANVU,22/05/2012 06:00,WP,MM,TS
2012142N09262,BUD,20/05/2012 12:00,EP,MM,DS
2012147N30284,BERYL,25/05/2012 12:00,NA,NA,DS
2012152N12130,MAWAR,01/06/2012 18:00,WP,MM,TS
2012156S07066,KUENA,04/06/2012 06:00,SI,MM,TS
2012162N06150,GUCHOL,13/06/2012 12:00,WP,MM,TS
2012166N09269,CARLOTTA,13/06/2012 18:00,EP,MM,DS
2012168N19112,TALIM,17/06/2012 06:00,WP,MM,TS
2012169N29291,CHRIS,17/06/2012 00:00,NA,NA,DS
2012176N26272,DEBBY,23/06/2012 12:00,NA,GM,TS
2012177N11135,DOKSURI,26/06/2012 18:00,WP,MM,TS
2012186N12255,DANIEL,04/07/2012 06:00,EP,MM,TS
2012189N10262,EMILIA,07/07/2012 06:00,EP,MM,DS
2012193N12259,FABIO,10/07/2012 12:00,EP,MM,DS
2012196N19144,KHANUN,16/07/2012 06:00,WP,MM,TS
2012201N15129,VICENTE,21/07/2012 12:00,WP,MM,TS
2012209N11131,SAOLA,28/07/2012 00:00,WP,MM,TS
2012209N25149,DAMREY,28/07/2012 12:00,WP,MM,TS
2012215N12313,ERNESTO,01/08/2012 12:00,NA,NA,TS
2012215N23146,HAIKUI,03/08/2012 00:00,WP,MM,TS
2012216N12337,FLORENCE,03/08/2012 06:00,NA,NA,DS
2012216N24162,KIROGI,06/08/2012 12:00,WP,MM,TS
2012219N12254,GILMA,06/08/2012 00:00,EP,MM,DS
2012223N14317,HELENE,09/08/2012 18:00,NA,NA,TS
2012225N16133,KAI-TAK,13/08/2012 00:00,WP,MM,TS
2012225N18255,HECTOR,11/08/2012 12:00,EP,MM,TS
2012229N28305,GORDON,15/08/2012 12:00,NA,NA,TS
2012230N21126,TEMBIN,19/08/2012 06:00,WP,MM,TS
2012232N13141,BOLAVEN,20/08/2012 06:00,WP,MM,TS
2012234N16315,ISAAC,20/08/2012 12:00,NA,NA,DS
2012235N11328,JOYCE,21/08/2012 18:00,NA,NA,DS
2012239N11261,ILEANA,25/08/2012 18:00,EP,MM,DS
2012242N13333,LESLIE,28/08/2012 12:00,NA,NA,DS
